feature,mean_clean,mean_category,cohen_d,tstat,pval,abs_cohen,spearman_rho,n_samples,n_weak,n_strong
secondary_peak_count,21.5,34.75,-0.5087342350888568,-0.6756152999596181,0.6016417914043913,0.5087342350888568,,,,
crest_factor,7.4005208,6.91465324375,0.4837881071222242,0.8133241408663848,0.5255854957132992,0.4837881071222242,,,,
spectral_flatness,0.0085179673042148,0.0068613960029324005,0.4712979351758983,0.39978953633606473,0.7537100958337669,0.4712979351758983,,,,
mfcc_4_std,16.444785118103027,17.931161284446716,-0.43139367362791714,-0.9951109694373269,0.41199071738651644,0.43139367362791714,,,,
mfcc_10_std,11.075781345367432,12.119630873203278,-0.41943736883168176,-0.4637469823614844,0.7145433605368775,0.41943736883168176,,,,
spectral_flux_variance,2.7395771145820618,2.319747880101204,0.40004577797096785,0.35138897118139634,0.7809358005330814,0.40004577797096785,,,,
chroma_std,0.2899930477142334,0.2950290758162737,-0.38258575369160197,-0.43415770208422033,0.7303449527107763,0.38258575369160197,,,,
mfcc_2_mean,180.5152587890625,176.5172176361084,0.33638338302563103,0.375243576876428,0.7641489054316953,0.33638338302563103,,,,
mfcc_13_std,11.63192367553711,11.985101878643036,-0.27957867651570184,-0.3752500844873197,0.7605356952806775,0.27957867651570184,,,,
mfcc_5_std,16.19005537033081,16.9064838886261,-0.2725977497747259,-0.4026551615268182,0.7418792132841147,0.2725977497747259,,,,
autocorrelation,0.97931838,0.979948231875,-0.2350264530682176,-0.24992402005980088,0.8398206721075548,0.2350264530682176,,,,
mfcc_10_mean,2.6238224133849144,1.9151585714425892,0.22820426455870158,0.2413736007647628,0.8451561724935319,0.22820426455870158,,,,
spectral_bandwidth,2078.6088901959724,2145.1344333177403,-0.22776880636460767,-0.2530614874264194,0.8374424890153876,0.22776880636460767,,,,
spectral_centroid,2046.2861624257926,2112.71994519858,-0.22344142175623286,-0.24242116710274833,0.8442689010175936,0.22344142175623286,,,,
delta_mfcc_1_mean,-0.022973362123593702,-0.018213446560821463,-0.21859186362479363,-0.19681407321136488,0.874015037918247,0.21859186362479363,,,,
mfcc_5_mean,33.94702911376953,32.03260052204132,0.2059914334503652,0.2547620352081246,0.835123304399286,0.2059914334503652,,,,
delta_mfcc_3_std,4.517388105392456,4.585785865783691,-0.20271535224793147,-0.7645731180531056,0.45567542165815206,0.20271535224793147,,,,
delta_mfcc_2_mean,-0.02909579733386635,-0.023679138722400232,-0.1942440677051344,-0.177359128458738,0.8861439976190473,0.1942440677051344,,,,
chroma_mean,0.3803483545780182,0.39171596243977547,-0.18996950885325928,-0.20848784778245832,0.8653579527393148,0.18996950885325928,,,,
delta_mfcc_12_mean,0.00229342363309115,0.0016073196848083188,0.1879171524761045,0.20064033110651175,0.8705174164464773,0.1879171524761045,,,,
mfcc_8_mean,-4.112698554992676,-4.68874291703105,0.1824540470508161,0.23043826504305584,0.8500992678076604,0.1824540470508161,,,,
mfcc_12_std,12.245503425598145,12.488635957241058,-0.17703000340325548,-0.18931127686684188,0.8776538951486239,0.17703000340325548,,,,
delta_mfcc_11_mean,0.0045253324788063504,0.0036369903078821105,0.1761504240345539,0.15856099771923135,0.8980735230622756,0.1761504240345539,,,,
centroid_modulation_depth,1482.5406896299141,1555.9620281211824,-0.16984626776246928,-0.21845586922090401,0.8574552026489075,0.16984626776246928,,,,
spectral_rolloff,4207.131764250855,4351.214648777346,-0.15463877646264296,-0.16934778678390683,0.8901601567261299,0.15463877646264296,,,,
mfcc_7_mean,-15.492921590805054,-16.806484937667847,0.1545974128020784,0.14572280255535322,0.9060219235070418,0.1545974128020784,,,,
mfcc_6_std,15.931517601013184,16.412790656089783,-0.1495854554726328,-0.1559803011920792,0.8989869403047307,0.1495854554726328,,,,
mfcc_3_std,41.24172782897949,40.7643404006958,0.14703383809019682,0.4701099822222774,0.6516937647261062,0.14703383809019682,,,,
delta_mfcc_2_std,5.272282123565674,5.39418688416481,-0.14607482986987239,-0.17460955894250832,0.8861423796278921,0.14607482986987239,,,,
